Energy_h	t01	t02	t03	t04	t05	t06	t07	t08	t09	t11	t12	t13	B0	B1	Num_spec_correction	Num_spec_unper	Num_spec_total
5.852923032204451e-22	1.5569971603686427e-08	-5.236565090823168e-09	-5.61706265474777e-08	-1.7961955206729775e-15	3.8642385568218624e-14	4.281584263288857e-15	-6.365255109215003e-15	1.3889584378252133e-11	-9.087809015510661e-15	5.937140098921836e-08	-1.688898289539364e-08	-7.274911834253634e-10	-4.582330477552602e-08	4.1754926910399365e-08	-4.0683778651266545e-09	1.1937593309225925e-06	1.1896909530574658e-06
5.892711767977425e-22	1.3841788346056155e-08	-4.6597402240578904e-09	-5.186624664268429e-08	-1.5211110410643047e-15	3.252833116776015e-14	3.447388780617829e-15	-5.120245287657453e-15	3.594016255935841e-11	-8.477350217648973e-15	5.4868187308952914e-08	-1.501439704986902e-08	-1.0679245450934018e-09	-4.264823750111328e-08	3.878586571399048e-08	-3.8623717871227975e-09	1.1032147100284447e-06	1.099352338241322e-06
5.932500503750399e-22	1.2206703027624723e-08	-4.112380031643906e-09	-4.784995347597341e-08	-1.2724387954090927e-15	2.737961153816168e-14	2.752912240391026e-15	-4.085709725389029e-15	4.342316217623409e-11	-7.596456722777893e-15	5.066975729833556e-08	-1.3240795755302062e-08	-1.3122321106091127e-09	-3.971219013989782e-08	3.6116729432424396e-08	-3.5954607074734243e-09	1.0187982953953342e-06	1.0152028346878608e-06
5.972289239523372e-22	1.0681281689542642e-08	-3.600034729310164e-09	-4.4102214493032794e-08	-1.0516516272595488e-15	2.3036624234138714e-14	2.180601874928036e-15	-3.2349164147250204e-15	3.563597780256625e-11	-6.691054933279872e-15	4.675321725555361e-08	-1.158614848258286e-08	-1.4658366858255434e-09	-3.6985317315394606e-08	3.370123208714519e-08	-3.2840852282494145e-09	9.400497660218918e-07	9.367656807936423e-07
6.012077975296346e-22	9.27568776456002e-09	-3.1268531916263138e-09	-4.060629584212107e-08	-8.588619872286713e-16	1.936905357309947e-14	1.7137510990852224e-15	-2.5418878225328943e-15	1.7761328782398388e-11	-5.7308183245246275e-15	4.309927196026264e-08	-1.0061479693101068e-08	-1.5381106336024008e-09	-3.443968798916842e-08	3.1499681633559176e-08	-2.940006355609247e-09	8.665811552055829e-07	8.636411488499736e-07
6.05186671106932e-22	7.99863068106063e-09	-2.6957953489071165e-09	-3.734761783089942e-08	-6.93453606565368e-16	1.626989542227694e-14	1.3368963510265936e-15	-1.9833367868696763e-15	-2.056327551675337e-12	-4.833395396807391e-15	3.9691070537450786e-08	-8.67623666422989e-09	-1.540980726851237e-09	-3.204682872969161e-08	2.947385314636965e-08	-2.5729755833219558e-09	7.980536445833405e-07	7.954806690000185e-07
6.091655446842294e-22	6.852727745859406e-09	-2.3082772171329108e-09	-3.431330690557903e-08	-5.53803888032942e-16	1.3650810460124329e-14	1.0357843512475915e-15	-1.537499072866484e-15	-1.7365658721734218e-11	-3.995995780733234e-15	3.651417562520914e-08	-7.433258452892591e-09	-1.4882547803477512e-09	-2.97862134362782e-08	2.7592662391968797e-08	-2.193551044309404e-09	7.341769440644328e-07	7.319833930201234e-07
6.1314441826152675e-22	5.8371508618937005e-09	-1.9643966070611803e-09	-3.1491576750876773e-08	-4.3772529145276893e-16	1.143824958686107e-14	7.975926013485567e-16	-1.1850123146381423e-15	-2.3784907999543826e-11	-3.2586139448593895e-15	3.3555670433003885e-08	-6.331646830358277e-09	-1.3935191873141577e-09	-2.7642600049553154e-08	2.5830504415331444e-08	-1.81209563422171e-09	6.746913376714123e-07	6.728792420371906e-07
6.171232918388242e-22	4.9479270447922576e-09	-1.663060419809986e-09	-2.8871497138387248e-08	-3.42671455765784e-16	9.57061963481388e-15	6.109849732560271e-16	-9.088993511975285e-16	-2.1326980790492565e-11	-2.613611533860886e-15	3.080387994307733e-08	-5.367092257245509e-09	-1.2699788059875696e-09	-2.5607951177773198e-08	2.4166808879844246e-08	-1.4411422979289517e-09	6.193620777514376e-07	6.179209354535086e-07
6.211021654161215e-22	4.178194695384734e-09	-1.4021705673850912e-09	-2.6442624985626715e-08	-2.659110351656101e-16	7.995951120123038e-15	4.661158892349307e-16	-6.944672000453777e-16	-1.3048147567322096e-11	-2.0744925922825152e-15	2.8247966532334613e-08	-4.532151866399544e-09	-1.12915235523296e-09	-2.3679643577998216e-08	2.2586662310702105e-08	-1.0929812672961118e-09	5.679712542231086e-07	5.668782729558125e-07
6.25081038993419e-22	3.518566427484259e-09	-1.1788290944310314e-09	-2.4194968815594356e-08	-2.0469242947366316e-16	6.670226607938684e-15	3.545801877909589e-16	-5.291750731748355e-16	-2.882218152415278e-12	-1.6195379348406671e-15	2.5877849840327375e-08	-3.816643027961332e-09	-9.812043787460235e-10	-2.1858109029292187e-08	2.1080002433620023e-08	-7.781065956721642e-10	5.203161833311637e-07	5.195380767354915e-07
6.290599125707163e-22	2.9592636322784303e-09	-9.89673952752402e-10	-2.2118808754109267e-08	-1.5646549046331833e-16	5.555966285901139e-15	2.693557915032808e-16	-4.027057576499886e-16	5.356482781058427e-12	-1.2553744193470846e-15	2.368380944211802e-08	-3.209958744407294e-09	-8.346768641512948e-10	-2.014385858102577e-08	1.963917383355943e-08	-5.046847474663406e-10	4.7620141868814433e-07	4.75696733940678e-07
6.330387861480137e-22	2.4893549430406104e-09	-8.310560367374358e-10	-2.0204351172398756e-08	-1.1887311993452985e-16	4.621049445753311e-15	2.0466097729712117e-16	-3.065219389309809e-16	9.447037843806152e-12	-9.564815048704833e-16	2.165621353361567e-08	-2.7002416018861003e-09	-6.947066467710489e-10	-1.8536601784417914e-08	1.826126528495852e-08	-2.75336499459395e-10	4.354332960107263e-07	4.351579595112669e-07
6.370176597253111e-22	2.0976357493970727e-09	-6.992125191994659e-10	-1.8442191567872797e-08	-8.983943065039115e-17	3.838096079079838e-15	1.558061110456001e-16	-2.337089651068926e-16	9.418020733926667e-12	-7.238982812542043e-16	1.9785887094351135e-08	-2.275337793162339e-09	-5.65896195047062e-10	-1.7034347370485736e-08	1.6944653106141734e-08	-8.969426434400214e-11	3.9782733559391317e-07	3.9773764132956917e-07
6.409965333026085e-22	1.7739185974098295e-09	-5.905344700465807e-10	-1.682285801513352e-08	-6.761709754017954e-17	3.1835865833373865e-15	1.1906691499817938e-16	-1.7883377310288532e-16	6.341618022438735e-12	-5.39045832963433e-16	1.806352746537944e-08	-1.9241968347626965e-09	-4.502210394674541e-10	-1.5633129752591037e-08	1.5689109591149287e-08	5.5979838558250825e-11	3.63196491526294e-07	3.632524713648523e-07
6.449754068799058e-22	1.5078643763754384e-09	-5.015649448392343e-10	-1.5337150373218898e-08	-5.0716702451122934e-17	2.6374440629188652e-15	9.150473755489666e-17	-1.3754622950457378e-16	2.115323095441547e-12	-3.967888881590944e-16	1.6480156905253243e-08	-1.6356037375924159e-09	-3.4868139571251166e-10	-1.4328733474690273e-08	1.4495871771948315e-08	1.6713829725804204e-10	3.313602510359064e-07	3.3152738933316443e-07
6.489542804572033e-22	1.2907241208687444e-09	-4.291850425374773e-10	-1.3976087377449707e-08	-3.7950240295693e-17	2.182521383855142e-15	7.084864326136069e-17	-1.0653452907818638e-16	-1.4296718051751434e-12	-2.881845317911093e-16	1.5026894195326048e-08	-1.400068366688315e-09	-2.6145292157222513e-10	-1.3115976150222885e-08	1.336537290706551e-08	2.4939675684262433e-10	3.0214004222222097e-07	3.023894389790636e-07
6.529331540345006e-22	1.1144201096438492e-09	-3.706069872266679e-10	-1.2730875362291678e-08	-2.835402230604014e-17	1.8041903962182053e-15	5.535681800014471e-17	-8.322934174406841e-17	-3.454994443705321e-12	-2.0457214226724006e-16	1.3695015581751722e-08	-1.2088286952588605e-09	-1.8752376548311575e-10	-1.1990515690926498e-08	1.2298663121009747e-08	3.0814743008324947e-10	2.7536045937483677e-07	2.7566860680492e-07
6.56912027611798e-22	9.718372756269907e-10	-3.2338910821358484e-10	-1.1593093657679595e-08	-2.1167736761522234e-17	1.4900391024865034e-15	4.3707247652867465e-17	-6.567372154052737e-17	-3.706214461755633e-12	-1.4341954255841624e-16	1.2476109381468005e-08	-1.0541669017664092e-09	-1.25766107342205e-10	-1.0948350401242598e-08	1.129617637235939e-08	3.478259711167919e-10	2.5085237156074256e-07	2.5120019753185935e-07
6.608909011890954e-22	8.5698548782236e-10	-2.854502347164489e-10	-1.0554665002922121e-08	-1.580391010139084e-17	1.22954842991125e-15	3.49083264875043e-17	-5.2401304265300353e-17	-2.6228364666234042e-12	-9.644095598191194e-17	1.136203032172865e-08	-9.295853997607196e-10	-7.480802779361105e-11	-9.985751486472246e-09	1.035763689417432e-08	3.718854077020737e-10	2.2845200453255145e-07	2.2882388994025353e-07
6.648697747663928e-22	7.647678840733269e-10	-2.5503767418283346e-10	-9.607886525589399e-09	-1.1810116846207936e-17	1.0138302557130377e-15	2.822107274474918e-17	-4.2312513550074514e-17	-1.064127963731097e-12	-6.322869777257631e-17	1.0344953617795291e-08	-8.295555449645175e-10	-3.314626286145613e-11	-9.099219518962636e-09	9.482251809969317e-09	3.8303229100668184e-10	2.0800202803602027e-07	2.0838506032702696e-07
6.6884864834369015e-22	6.90904323071777e-10	-2.3069578629293216e-10	-8.745454688999116e-09	-8.841541374255784e-18	8.353968013274858e-16	2.3098266896744414e-17	-3.458817499631845e-17	3.5987380413386266e-13	-3.835006202629593e-17	9.417407366420034e-09	-7.49434602573929e-10	7.307314886479866e-13	-8.284885501700846e-09	8.668703495334754e-09	3.838179936339074e-10	1.893522071231688e-07	1.897360251168027e-07
